ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,category
실질/NNG,4381,2882,7263,0.0006890715857454509,0.00056913139529809,1.2107425305267876,중립
운용/NNG,4026,3234,7260,0.0006332349244946782,0.0006386436267848796,0.9915309539415114,중립
도표/NNG,3982,3272,7254,0.0006263143242269769,0.0006461477881385671,0.9693050656898063,중립
본부/NNG,3211,4039,7250,0.0005050465331724818,0.0007976133607248387,0.6331971830480824,비둘기파
심리/NNG,3992,3226,7218,0.0006278871879241817,0.000637063803341998,0.9855954531246693,중립
매도/NNG,3611,3533,7144,0.0005679610810606764,0.0006976895279625787,0.8140599196310991,중립
강조/NNG,4184,2928,7112,0.000658086170910515,0.0005782153800946591,1.1381332866012321,중립
불구/NNG,3587,3514,7101,0.0005641862081873847,0.000693937447285735,0.8130217073514927,중립
관심/NNG,3792,3307,7099,0.0005964299139800844,0.000653059515701174,0.913285695469443,중립
신뢰/NNG,3565,3533,7098,0.000560725908053534,0.0006976895279625787,0.8036897295721044,중립
위축/NNG,3973,3099,7072,0.0006248987468994925,0.0006119841061862529,1.0211029021549607,중립
입장/NNG,3982,3058,7040,0.0006263143242269769,0.0006038875110414847,1.037137401876078,중립
증가율/NNG,3695,3320,7015,0.0005811731361171972,0.0006556267287958566,0.8864390522707897,중립
과정/NNG,3666,3297,6963,0.0005766118313953031,0.0006510847363975721,0.8856171849238474,중립
집계/NNG,4233,2709,6942,0.0006657932030268189,0.0005349677133457758,1.2445483837946762,중립
기금/NNG,3621,3318,6939,0.0005695339447578812,0.0006552317729351362,0.8692099014164587,중립
움직임/NNG,3883,3022,6905,0.0006107429736246486,0.0005967783055485177,1.0234000933785548,중립
확보/NNG,3992,2901,6893,0.0006278871879241817,0.0005728834759749338,1.0960120412892735,중립
사이클/NNG,4054,2815,6869,0.0006376389428468519,0.0005559003739639567,1.147038161352622,중립
순매도/NNG,3427,3440,6867,0.0005390203890321068,0.0006793240804390803,0.7934657471345806,중립
업계/NNG,4496,2359,6855,0.0007071595182633068,0.00046585043771970653,1.5179968955804468,매파
점검/NNG,3834,3007,6841,0.0006030359415083448,0.0005938161365931147,1.0155263630391163,중립
내수/NNG,4074,2737,6811,0.0006407846702412616,0.0005404970953958613,1.1855469265231657,중립
장기물/NNG,3053,3753,6806,0.00048019528675664495,0.0007411346726418222,0.6479190685344108,비둘기파
수입/NNG,4373,2429,6802,0.000687813294787687,0.0004796738928449204,1.4339185539331791,매파
소득/NNG,4233,2539,6772,0.0006657932030268189,0.0005013964651845421,1.3278777359983371,매파
근원/NNG,4116,2633,6749,0.000647390697769522,0.0005199593906384007,1.2450793454747735,중립
비율/NNG,3856,2862,6718,0.0006064962416421955,0.0005651818366908861,1.073099314714718,중립
pf/NNG,4003,2709,6712,0.0006296173379911071,0.0005349677133457758,1.1769258635317952,중립
위기/NNG,3666,2990,6656,0.0005766118313953031,0.0005904590117769914,0.9765484477237207,중립
금액/NNG,3466,3185,6651,0.0005451545574512058,0.0006289672081972299,0.8667455955513943,중립
cd/NNG,2998,3621,6619,0.0004715445364220182,0.0007150675858342762,0.6594405141044992,비둘기파
앞두/VV,3548,3014,6562,0.0005580520397682857,0.000595198482105636,0.937589823472101,중립
매우/MAG,3656,2896,6552,0.0005750389676980982,0.0005718960863231328,1.0054955462191948,중립
주택담보대출/NNG,3839,2689,6528,0.0006038223733569473,0.0005310181547385719,1.1371030688286319,중립
물량/NNG,3706,2767,6473,0.0005829032861841226,0.0005464214333066672,1.0667650473677168,중립
공사채/NNG,3070,3396,6466,0.0004828691550418932,0.0006706350515032316,0.7200177711551755,비둘기파
금융채/NNG,3364,3101,6465,0.0005291113477397162,0.0006123790620469733,0.864025863279973,중립
영업이익/NNG,4200,2263,6463,0.0006606027528260429,0.00044689255640512754,1.4782138197602417,매파
매력/NNG,2921,3516,6437,0.00045943348595354073,0.0006943324031464553,0.6616909766439815,비둘기파
선물/NNG,3205,3220,6425,0.0005041028149541589,0.0006358789357598368,0.7927653938587959,중립
이미/MAG,3456,2927,6383,0.000543581693754001,0.0005780179021642989,0.9404236299925023,중립
실업률/NNG,3169,3199,6368,0.0004984405056442214,0.0006317318992222727,0.7890063906189528,중립
더욱/MAG,3492,2875,6367,0.0005492440030639385,0.0005677490497855686,0.9674062920429031,중립
양호/NNG,3484,2848,6332,0.0005479857121061746,0.0005624171456658433,0.9743403385354061,중립
측면/NNG,3270,3037,6307,0.0005143264289859905,0.0005997404745039206,0.8575816554842643,중립
선진국/NNG,2735,3540,6275,0.00043017822118553026,0.0006990718734751001,0.6153562137282191,비둘기파
경계/NNG,3491,2766,6257,0.000549086716694218,0.000546223955376307,1.0052410028702217,중립
crs/NNG,2735,3517,6252,0.00043017822118553026,0.0006945298810768156,0.619380436905856,비둘기파
함께/MAG,4151,2095,6246,0.000652895720709739,0.0004137162641046143,1.5781243749814113,매파
임금/NNG,3464,2754,6218,0.0005448399847117649,0.0005438542202119847,1.0018125528186506,중립
모두/MAG,3872,2345,6217,0.0006090128235577233,0.0004630857466946638,1.315118912436052,매파
중소기업/NNG,3669,2544,6213,0.0005770836905044645,0.0005023838548363431,1.1486907569759695,중립
투신/NNG,2952,3238,6190,0.0004643093634148758,0.0006394335385063204,0.7261260716781849,비둘기파
수익성/NNG,3391,2711,6102,0.0005333580797221693,0.0005353626692064962,0.9962556420168445,중립
의미/NNG,3587,2509,6096,0.0005641862081873847,0.0004954721272737362,1.138684049275865,중립
위안/NNG,3148,2887,6035,0.0004951374918800911,0.000570118784949891,0.8684812796049333,중립
이러/NNG,3148,2871,6019,0.0004951374918800911,0.0005669591380641277,0.8733213006685624,중립
현상/NNG,3338,2669,6007,0.0005250219021269835,0.0005270685961313678,0.9961168356084829,중립
확산/NNG,3206,2769,5975,0.0005042601013238794,0.0005468163891673877,0.922174447060179,중립
조치/NNG,3456,2517,5973,0.000543581693754001,0.0004970519507166178,1.093611428282898,중립
비해/VV,3291,2682,5973,0.0005176294427501207,0.0005296358092260504,0.9773309012215876,중립
이루/VV,3345,2624,5969,0.000526122906715027,0.0005181820892651589,1.0153243765355324,중립
경로/NNG,3689,2247,5936,0.0005802294178988743,0.0004437329095193644,1.3076096125648151,매파
중립/NNG,4017,1895,5912,0.0006318193471671938,0.0003742206780325748,1.688360329228509,매파
완전/NNG,3019,2857,5876,0.0004748475501861484,0.0005641944470390851,0.8416381137357294,중립
무단/NNG,2005,3842,5847,0.0003153591712895752,0.0007587102084438798,0.4156516780450064,비둘기파
당분간/MAG,3446,2380,5826,0.0005420088300567962,0.0004699974742572707,1.1532164740104696,중립
다양/NNG,3650,2167,5817,0.0005740952494797753,0.00042793467509054855,1.3415487991439348,매파
가지/VV,3328,2480,5808,0.0005234490384297787,0.0004897452672932905,1.0688189828209291,중립
업체/NNG,3182,2590,5772,0.0005004852284505877,0.0005114678396329122,0.9785272692996556,중립
마련/NNG,3541,2219,5760,0.0005569510351802423,0.00043820352746927883,1.270987110479818,중립
건전성/NNG,3291,2461,5752,0.0005176294427501207,0.00048599318661644674,1.0650960898318966,중립
대외/NNG,3269,2466,5735,0.00051416914261627,0.0004869805762682477,1.0558309051181658,중립
제한적/VAX,2995,2727,5722,0.00047107267731285674,0.0005385223160922593,0.8747505223760362,중립
조건/NNG,2998,2712,5710,0.0004715445364220182,0.0005355601471368563,0.8804698014647463,중립
시행/NNG,3126,2578,5704,0.0004916771917462405,0.0005090981044685898,0.9657808336557572,중립
적자/NNG,3168,2524,5692,0.0004982832192745009,0.0004984342962291392,0.9996968969515516,중립
손실/NNG,3416,2251,5667,0.0005372902389651815,0.00044452282124080516,1.2086898878789458,중립
상태/NNG,3052,2593,5645,0.00048003800038692445,0.0005120602734239928,0.9374638598246549,중립
집중/NNG,3159,2434,5593,0.0004968676419470165,0.0004806612824967214,1.0337167981704574,중립
점차/MAG,3037,2549,5586,0.00047767870484111716,0.0005033712444881441,0.948959063656581,중립
보고서/NNG,3395,2185,5580,0.0005339872252010513,0.00043148927783703215,1.2375445987390936,중립
급락/NNG,3091,2484,5575,0.00048617216880602346,0.0004905351790147313,0.9911056120022398,중립
그룹/NNG,3075,2487,5562,0.00048365558689049566,0.0004911276128058119,0.9847859787955546,중립
도입/NNG,2948,2612,5560,0.0004636802179359939,0.0005158123541008366,0.8989319744857229,중립
최저/NNG,2745,2806,5551,0.00043175108488273514,0.0005541230725907149,0.7791609955242454,중립
호조/NNG,3237,2292,5529,0.0005091359787852144,0.0004526194163855733,1.124865527977033,중립
지연/NNG,3554,1968,5522,0.0005589957579866087,0.00038863656694886924,1.4383509055136148,매파
뉴스/NNG,2572,2913,5485,0.000404540542921091,0.0005752532111392561,0.7032390868708435,비둘기파
하회/NNG,2874,2608,5482,0.0004520410265766779,0.0005150224423793958,0.8777113177597763,중립
이익/NNG,3162,2312,5474,0.000497339501056178,0.00045656897499277724,1.0892976270760528,중립
계속/MAG,3388,2073,5461,0.0005328862206130079,0.00040937174963668997,1.3017171338421247,매파
매각/NNG,3280,2174,5454,0.0005158992926831954,0.00042931702060306995,1.2016744455146493,중립
재무/NNG,2885,2568,5453,0.00045377117664360323,0.0005071233251649879,0.8947945285221756,중립
핵심/NNG,3263,2146,5409,0.0005132254243979471,0.00042378763855298443,1.2110438760090938,중립
강하/VA,3044,2340,5384,0.0004787797094291606,0.00046209835704286276,1.0360991380559064,중립
부실/NNG,3258,2124,5382,0.0005124389925493446,0.0004194431240850601,1.221712702209956,중립
데이터/NNG,3189,2188,5377,0.0005015862330386311,0.00043208171162811273,1.1608596696875244,중립
바랍니다/VV,2715,2659,5374,0.00042703249379112056,0.0005250938168277658,0.8132498995530736,중립
연체율/NNG,3387,1986,5373,0.0005327289342432874,0.0003921911696953528,1.358339951042503,매파
가량/NNG,2904,2443,5347,0.0004567596176682925,0.00048243858386996314,0.9467725694829745,중립
이벤트/NNG,2910,2432,5342,0.0004577033358866154,0.000480266326636001,0.9530198360825611,중립
펀더멘털/NNG,2672,2656,5328,0.00042026917989313963,0.0005245013830366853,0.8012737306047193,중립
정상화/NNG,3165,2160,5325,0.0004978113601653394,0.00042655232957802716,1.1670581207651738,중립
지급/NNG,3143,2174,5317,0.0004943510600314888,0.00042931702060306995,1.1514825555647996,중립
여전히/MAG,3293,2001,5294,0.0005179440154895617,0.00039515333865075574,1.3107418433008122,매파
레벨/NNG,2730,2549,5279,0.00042939178933692785,0.0005033712444881441,0.8530320196847107,중립
경쟁/NNG,2894,2381,5275,0.0004551867539710876,0.0004701949521876309,0.9680809031515203,중립
실제/NNG,2904,2363,5267,0.0004567596176682925,0.00046664034944114734,0.9788258092454112,중립
성공/NNG,2841,2423,5264,0.00044685057637590186,0.0004784890252627592,0.9338784230850785,중립
대규모/NNG,2888,2371,5259,0.0004542430357527647,0.0004682201728840289,0.9701483662158953,중립
많이/MAG,3338,1916,5254,0.0005250219021269835,0.0003783677145701389,1.3875969907301882,매파
지정학/NNG,3647,1593,5240,0.0005736233903706139,0.00031458234306379503,1.8234443318844733,매파
차입/NNG,2365,2828,5193,0.0003719822643889503,0.0005584675870586393,0.6660767303401119,비둘기파
소매/NNG,3026,2154,5180,0.0004759485547741918,0.000425367461995866,1.1189115230887534,중립
차지/NNG,3071,2045,5116,0.0004830264414116137,0.00040384236758660445,1.1960766877884057,중립
저축은행/NNG,3571,1520,5091,0.000561669626271857,0.0003001664541475006,1.8711938609763992,매파
지적/NNG,2992,2095,5087,0.0004706008182036953,0.0004137162641046143,1.1374965381701718,중립
순이익/NNG,3341,1707,5048,0.000525493761236145,0.0003370948271248576,1.558890018331565,매파
기자/NNG,1156,3880,5036,0.00018182304339688226,0.0007662143697975673,0.23730048738830054,비둘기파
업종/NNG,2695,2339,5034,0.00042388676639671085,0.0004619008791125026,0.9177007136491445,중립
성과/NNG,2859,2174,5033,0.0004496817310308706,0.00042931702060306995,1.0474351340629215,중립
복제/NNG,2466,2558,5024,0.00038786818773071946,0.0005051485458613859,0.7678299599364807,비둘기파
금리/NNG;인하/NNG,2947,2065,5012,0.0004635229315662734,0.0004077919261938084,1.1366652986306995,중립
초과/NNG,2596,2392,4988,0.00040831541579438267,0.0004723672094215931,0.8644025403337354,중립
시스템/NNG,2630,2350,4980,0.0004136631523648792,0.0004640731363464648,0.8913749147850893,중립
인식/NNG,2670,2298,4968,0.0004199546071536987,0.00045380428396773445,0.9254090849075315,중립
수치/NNG,2883,2070,4953,0.0004534566039041623,0.0004087793158456094,1.109294395109333,중립
매매/NNG,2897,2028,4925,0.00045565861308024906,0.0004004852427704811,1.1377663005210605,중립
무역/NNG,2515,2409,4924,0.0003955752198470233,0.0004757243342377164,0.8315219369235732,중립
증빙/NNG,2422,2500,4922,0.00038094758746301803,0.0004936948259004944,0.7716256429630864,중립
노력/NNG,2781,2131,4912,0.00043741339419267264,0.00042082546959758147,1.0394175870841504,중립
혜택/NNG,2927,1975,4902,0.00046037720417186365,0.0003900189124613906,1.1803971280942385,중립
분위기/NNG,2640,2260,4900,0.0004152360160620841,0.00044630012261404696,0.930396374596503,중립
부각/NNG,2401,2493,4894,0.0003776445736988878,0.0004923124803879731,0.7670830798383991,비둘기파
원자재/NNG,2875,2008,4883,0.00045219831294639835,0.00039653568416327714,1.140372306973013,중립
공개/NNG,2894,1989,4883,0.0004551867539710876,0.00039278360348643336,1.1588741228777124,중립
논의/NNG,2881,1999,4880,0.0004531420311647213,0.00039475838279003534,1.147897171839766,중립
입찰/NNG,2403,2474,4877,0.0003779591464383288,0.0004885603997111293,0.7736180555399176,중립
영업/NNG,2724,2147,4871,0.00042844807111860493,0.0004239851164833446,1.010526205901465,중립
신청/NNG,2239,2620,4859,0.000352164181804169,0.0005173921775437182,0.6806523119001198,비둘기파
매파/NNG,2991,1830,4821,0.0004704435318339748,0.00036138461255916194,1.3017807496077574,매파
전세/NNG,3259,1559,4818,0.0005125962789190652,0.00030786809343154835,1.6649866935075437,매파
출시/NNG,3031,1775,4806,0.00047673498662279424,0.00035052332638935103,1.360066365720982,매파
단기물/NNG,2295,2505,4800,0.0003609722185085163,0.0004946822155522954,0.7297052676646226,비둘기파
시사/NNG,2824,1965,4789,0.00044417670809065356,0.0003880441331577886,1.1446551310441795,중립
투자심리/NNG,2491,2290,4781,0.00039180034697373163,0.0004522244605248529,0.8663846854259213,중립
새롭/VA,2622,2156,4778,0.00041240486140711535,0.0004257624178565864,0.9686267366746062,중립
선택/NNG,2648,2126,4774,0.00041649430701984797,0.0004198380799457805,0.992035565410445,중립
장중/NNG,2928,1825,4753,0.00046053449054158415,0.00036039722290736096,1.277852495161882,중립
pmi/NNG,2317,2414,4731,0.000364432518642367,0.0004767117238895174,0.7644714832455596,비둘기파
검토/NNG,2657,2072,4729,0.00041790988434733234,0.0004091742717063298,1.0213493693153617,중립
마치/VV,2813,1906,4719,0.00044244655802372823,0.00037639293526653693,1.1754911332499278,중립
분양/NNG,3079,1634,4713,0.0004842847323693776,0.00032267893820856316,1.5008253561822518,매파
달러인덱스/NNG,2677,2033,4710,0.00042105561174174205,0.00040147263242228207,1.048777868621595,중립
프로그램/NNG,2946,1746,4692,0.0004633656451965529,0.0003447964664089053,1.3438816529141357,매파
비트코인/NNG,2605,2086,4691,0.00040973099312186705,0.0004119389627313725,0.994640056393633,중립
충격/NNG,2660,1997,4657,0.0004183817434564938,0.00039436342692931493,1.0609040161614274,중립
종료/NNG,2595,2062,4657,0.00040815812942466217,0.0004071994924027278,1.0023542195897097,중립
카드채/NNG,2302,2354,4656,0.0003620732230965597,0.00046486304806790554,0.7788814890781969,중립
달성/NNG,2852,1800,4652,0.0004485807264428272,0.00035546027464835597,1.2619714731458864,중립
활동/NNG,2846,1798,4644,0.00044763700822450427,0.0003550653187876356,1.2607173512551242,중립
국면/NNG,2452,2188,4640,0.0003856661785546326,0.00043208171162811273,0.8925769551815019,중립
제도/NNG,2443,2195,4638,0.00038425060122714824,0.0004334640571406341,0.8864647365732589,중립
상단/NNG,2562,2076,4638,0.0004029676792238861,0.00040996418342777055,0.9829338647454867,중립
완만/NNG,2430,2195,4625,0.00038220587842078196,0.0004334640571406341,0.8817475685112645,중립
사업장/NNG,3279,1338,4617,0.0005157420063134748,0.0002642254708219446,1.9519011725444946,매파
사태/NNG,2590,2016,4606,0.00040737169757605976,0.0003981155076061587,1.0232500110974272,중립
공사/NNG,2637,1962,4599,0.00041476415695292264,0.000387451699366708,1.070492548183056,중립
참여/NNG,2869,1730,4599,0.00045125459472807543,0.00034163681952314214,1.3208605423675883,매파
무보증/NNG,1737,2846,4583,0.00027320642420448487,0.0005620221898051228,0.4861132338906712,비둘기파
해소/NNG,2693,1887,4580,0.00042357219365726984,0.0003726408545896932,1.1366767450221098,중립
